title,region,region_name,region_parent_name,price,is_boost,property_size,bedrooms,bathrooms,furnishing
Furnished 5bdrm Duplex in Ikate Lekki Lagos for sale,"Lekki, Ikate",Ikate,Lekki,980000000.0,diamond,600.0,5.0,5.0,Furnished
Furnished 5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,450000000.0,vip,500.0,5.0,5.0,Furnished
"5bdrm Duplex in Ikota Gra, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,380000000.0,diamond,400.0,5.0,5.0,Semi-Furnished
4bdrm Duplex in Orchid Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,240000000.0,diamond,500.0,4.0,4.0,Semi-Furnished
5bdrm Duplex in Maitama District for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),1500000000.0,False,1000.0,5.0,6.0,Unfurnished
"Furnished 5bdrm Duplex in Hrc, VGC / Ajah for sale","Ajah, VGC / Ajah",VGC / Ajah,Ajah,350000000.0,vip,500.0,5.0,5.0,Furnished
"5bdrm Duplex in Asaba, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,400000000.0,diamond,320.0,5.0,5.0,Unfurnished
"3bdrm Apartment in In A Gated Community, Surulere for sale","Lagos State, Surulere",Surulere,Lagos State,90000000.0,diamond,150.0,3.0,3.0,Unfurnished
"3bdrm Block of Flats in In A Secure Location, Egbe / Ikotun/Igando","Ikotun/Igando, Egbe / Ikotun/Igando",Egbe / Ikotun/Igando,Ikotun/Igando,45000000.0,diamond,323.0,3.0,3.0,Unfurnished
"4bdrm Duplex in In A Serene And, Obanikoro for sale","Shomolu, Obanikoro",Obanikoro,Shomolu,260000000.0,diamond,250.0,4.0,4.0,Unfurnished
"4bdrm Duplex in In An Estate, GRA Phase 2 Shangisha for sale","Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,520000000.0,diamond,350.0,4.0,4.0,Unfurnished
"4bdrm Duplex in An Estate Inside, Ikota for sale","Lekki, Ikota",Ikota,Lekki,200000000.0,diamond,250.0,4.0,4.0,Unfurnished
3bdrm Block of Flats in Igando Lagos for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Ikotun/Igando,55000000.0,diamond,700.0,3.0,3.0,Unfurnished
"4bdrm Duplex in In An Estate, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,310000000.0,diamond,300.0,4.0,4.0,Unfurnished
"2bdrm Duplex in In An Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,75000000.0,diamond,150.0,2.0,2.0,Unfurnished
"6bdrm Block of Flats in In An Estate, Iba / Ojo for sale","Ojo, Iba / Ojo",Iba / Ojo,Ojo,70000000.0,diamond,649.0,6.0,6.0,Unfurnished
"4bdrm Duplex in Lekki Palm City, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,155000000.0,diamond,250.0,4.0,4.0,Unfurnished
4bdrm Duplex in Thomas Estate for sale,"Ajah, Thomas Estate",Thomas Estate,Ajah,145000000.0,diamond,300.0,4.0,4.0,Semi-Furnished
Furnished 4bdrm Duplex in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,650000000.0,diamond,600.0,4.0,4.0,Furnished
5bdrm Duplex in Ipaja / Ipaja for sale,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,130000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
3bdrm Apartment in Surulere for sale,"Lagos State, Surulere",Surulere,Lagos State,120000000.0,diamond,40.0,3.0,4.0,Unfurnished
19bdrm Block of Flats in Iyana Ipaja for sale,"Ipaja, Iyana Ipaja",Iyana Ipaja,Ipaja,50000000.0,diamond,320.0,19.0,6.0,Unfurnished
2bdrm Apartment in Victoria Island for sale,"Lagos State, Victoria Island",Victoria Island,Lagos State,600000000.0,diamond,112.0,2.0,2.0,Semi-Furnished
3bdrm Block of Flats in Maitama for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),2200000000.0,False,1500.0,3.0,4.0,Semi-Furnished
5bdrm Duplex in Jabi District for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),830000000.0,False,500.0,5.0,5.0,Semi-Furnished
7bdrm Duplex in Asokoro Main for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1600000000.0,False,1000.0,7.0,8.0,Semi-Furnished
"Furnished 4bdrm Penthouse in Federal Housing, Osogbo for sale","Osun State, Osogbo",Osogbo,Osun State,85000000.0,diamond,900.0,4.0,4.0,Furnished
10bdrm House in Satellite Town for sale,"Amuwo-Odofin, Satellite Town",Satellite Town,Amuwo-Odofin,800000000.0,vip,600.0,10.0,6.0,Semi-Furnished
"2bdrm Apartment in Inside An Estate, Ikate for sale","Lekki, Ikate",Ikate,Lekki,135000000.0,diamond,150.0,2.0,2.0,Unfurnished
"2bdrm Apartment in In An Estate, Off Lekki-Epe Expressway for sale","Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,95000000.0,diamond,150.0,2.0,2.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Igbo-efon for sale","Lekki, Igbo-efon",Igbo-efon,Lekki,400000000.0,diamond,300.0,4.0,4.0,Unfurnished
"5bdrm Duplex in Inside An Estate, Omole Phase 1 for sale","Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,470000000.0,diamond,270.0,5.0,5.0,Unfurnished
"2bdrm Apartment in In An Estate, Chevron for sale","Lekki, Chevron",Chevron,Lekki,120000000.0,diamond,120.0,2.0,2.0,Unfurnished
"4bdrm Duplex in In An Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,220000000.0,diamond,300.0,4.0,4.0,Unfurnished
2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,330000000.0,enterprise,500.0,2.0,2.0,Unfurnished
"2bdrm Duplex in Instead An Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,65000000.0,diamond,170.0,2.0,2.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Yaba for sale","Lagos State, Yaba",Yaba,Lagos State,200000000.0,diamond,200.0,4.0,4.0,Unfurnished
"3bdrm Apartment in In A Gated And, Ipaja for sale","Lagos State, Ipaja",Ipaja,Lagos State,48000000.0,diamond,170.0,3.0,3.0,Unfurnished
"Furnished 4bdrm Duplex in In An Estate, Opebi for sale","Ikeja, Opebi",Opebi,Ikeja,270000000.0,diamond,240.0,4.0,4.0,Furnished
"2bdrm Block of Flats in Good Location, Ijegun for sale","Ikotun/Igando, Ijegun",Ijegun,Ikotun/Igando,55000000.0,diamond,600.0,2.0,2.0,Unfurnished
"4bdrm Duplex in Lekki Palm City, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,300000000.0,diamond,350.0,4.0,4.0,Unfurnished
"6bdrm Duplex in In A Secured Loca, Ojodu for sale","Lagos State, Ojodu",Ojodu,Lagos State,330000000.0,diamond,320.0,6.0,6.0,Unfurnished
Furnished 3bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lekki,250000000.0,vip,500.0,3.0,3.0,Furnished
Furnished 5bdrm Duplex in Chevron Toll Gate for sale,"Lekki, Chevron",Chevron,Lekki,480000000.0,diamond,600.0,5.0,5.0,Furnished
Furnished 5bdrm Duplex in Ikota Lekki Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,600000000.0,diamond,600.0,5.0,5.0,Furnished
3bdrm Duplex in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,7000000.0,diamond,220.0,3.0,3.0,Unfurnished
Furnished 4bdrm Duplex in Ologolo for sale,"Lekki, Ologolo",Ologolo,Lekki,200000000.0,vip,400.0,4.0,4.0,Furnished
6bdrm Villa in Guzape Abuja for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),950000000.0,diamond,600.0,6.0,6.0,Semi-Furnished
"3bdrm Apartment in Martin Ani Close, Enugu for sale","Enugu State, Enugu",Enugu,Enugu State,75000000.0,vip,600.0,3.0,3.0,Unfurnished
Furnished 5bdrm Duplex in Transparency Estate for sale,"Enugu State, Enugu",Enugu,Enugu State,180000000.0,vip,500.0,5.0,5.0,Furnished
Furnished 8bdrm Duplex in Asokoro for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),2500000000.0,vip,800.0,8.0,8.0,Furnished
6bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,1200000000.0,False,700.0,6.0,7.0,Semi-Furnished
3bdrm Bungalow in Close 39 Satellite for sale,"Amuwo-Odofin, Satellite Town",Satellite Town,Amuwo-Odofin,105000000.0,vip,400.0,3.0,3.0,Semi-Furnished
"3bdrm Block of Flats in Greenland Estate, Isheri / Egbe Idimu for sale","Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Egbe/Idimu,180000000.0,diamond,325.0,3.0,3.0,Unfurnished
"5bdrm Duplex in In An Estate, Ikeja GRA for sale","Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,1900000000.0,diamond,400.0,5.0,5.0,Unfurnished
6bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,1400000000.0,enterprise,500.0,6.0,6.0,Unfurnished
"2bdrm Bungalow in Around Winners, Ifo for sale","Ogun State, Ifo",Ifo,Ogun State,35000000.0,diamond,649.0,2.0,2.0,Unfurnished
"5bdrm Duplex in In An Estate, Omole Phase 1 for sale","Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,700000000.0,diamond,400.0,5.0,5.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Ikeja for sale","Lagos State, Ikeja",Ikeja,Lagos State,320000000.0,diamond,300.0,4.0,4.0,Unfurnished
2bdrm Block of Flats in Abule Egba for sale,"Lagos State, Abule Egba",Abule Egba,Lagos State,85000000.0,diamond,500.0,2.0,2.0,Unfurnished
"5bdrm Duplex in Magodo, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,320000000.0,diamond,350.0,5.0,5.0,Unfurnished
2bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,80000000.0,diamond,300.0,2.0,2.0,Semi-Furnished
Furnished 5bdrm Duplex in Chevron Lekki Lagos for sale,"Lekki, Chevron",Chevron,Lekki,460000000.0,diamond,600.0,5.0,5.0,Furnished
2bdrm Apartment in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,13000000.0,diamond,30.0,2.0,2.0,Semi-Furnished
Furnished 4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,250000000.0,vip,500.0,4.0,4.0,Furnished
5bdrm Duplex in Ikota Lagos for sale,"Lekki, Ikota",Ikota,Lekki,480000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,850000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Premier Layout Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,100000000.0,vip,500.0,5.0,5.0,Semi-Furnished
3bdrm Block of Flats in Jahi District for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),200000000.0,False,2000.0,3.0,5.0,Unfurnished
3bdrm Block of Flats in Jahi By Gilmore for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),150000000.0,False,1000.0,3.0,4.0,Semi-Furnished
"Furnished 4bdrm Bungalow in Elizabeth Royal, Osogbo for sale","Osun State, Osogbo",Osogbo,Osun State,85000000.0,diamond,500.0,4.0,4.0,Furnished
"Furnished 10bdrm Duplex in Ofatedo, Osogbo for sale","Osun State, Osogbo",Osogbo,Osun State,150000000.0,diamond,1575.0,10.0,8.0,Furnished
"3bdrm Block of Flats in Marwa Road, Satellite Town for sale","Amuwo-Odofin, Satellite Town",Satellite Town,Amuwo-Odofin,197000000.0,vip,1180.0,3.0,2.0,Semi-Furnished
"3bdrm Duplex in In An Estate, Ojodu for sale","Lagos State, Ojodu",Ojodu,Lagos State,150000000.0,diamond,250.0,3.0,3.0,Unfurnished
"3bdrm Bungalow in Solace City Bungalow, Elerangbe for sale","Ibeju, Elerangbe",Elerangbe,Ibeju,69000000.0,diamond,320.0,3.0,3.0,Unfurnished
2bdrm Block of Flats in Ita Oluwo Ikorodu for sale,"Ikorodu, Ita Oluwo",Ita Oluwo,Ikorodu,45000000.0,diamond,647.0,2.0,2.0,Unfurnished
8bdrm House in Eleganza Area Abule for sale,"Amuwo-Odofin, Abule Ado",Abule Ado,Amuwo-Odofin,25000000.0,diamond,390.0,8.0,8.0,Unfurnished
"3bdrm Block of Flats in Beckley Estate, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,Lagos State,200000000.0,diamond,640.0,3.0,3.0,Unfurnished
"2bdrm Block of Flats in In Secure And Serene, Igbogbo for sale","Ikorodu, Igbogbo",Igbogbo,Ikorodu,60000000.0,diamond,650.0,2.0,2.0,Unfurnished
"4bdrm Duplex in In An Estate, GRA Phase 2 Shangisha for sale","Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,670000000.0,diamond,300.0,4.0,4.0,Unfurnished
"5bdrm Duplex in In An Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,550000000.0,diamond,290.0,5.0,5.0,Unfurnished
"4bdrm Duplex in In A Secure Location, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,450000000.0,diamond,300.0,4.0,4.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Surulere for sale","Lagos State, Surulere",Surulere,Lagos State,250000000.0,diamond,200.0,4.0,4.0,Unfurnished
Furnished 4bdrm Duplex in Orchid Lekki Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,400000000.0,diamond,600.0,4.0,4.0,Furnished
Furnished 2bdrm Block of Flats in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,280000000.0,diamond,600.0,2.0,2.0,Furnished
3bdrm Block of Flats in Dopemu for sale,"Alimosho, Dopemu",Dopemu,Alimosho,110000000.0,diamond,650.0,3.0,3.0,Semi-Furnished
"5bdrm Duplex in Royal Garden Estate, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,600000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
4bdrm Duplex in Ajah Lagos for sale,"Lagos State, Ajah",Ajah,Lagos State,165000000.0,diamond,600.0,4.0,4.0,Semi-Furnished
Furnished 5bdrm Duplex in Wuye for sale,"Abuja (FCT), Wuye",Wuye,Abuja (FCT),700000000.0,False,600.0,5.0,6.0,Furnished
"3bdrm Block of Flats in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),120000000.0,False,2000.0,3.0,3.0,Semi-Furnished
"4bdrm Duplex in Inside An Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,270000000.0,diamond,250.0,4.0,4.0,Unfurnished
"3bdrm Block of Flats in In A Serene And, Igando / Ikotun/Igando","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Ikotun/Igando,100000000.0,diamond,649.0,3.0,3.0,Unfurnished
"3bdrm Block of Flats in In A Serene And, Ago Palace for sale","Isolo, Ago Palace",Ago Palace,Isolo,500000000.0,diamond,650.0,3.0,3.0,Unfurnished
"4bdrm Duplex in In An Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,460000000.0,diamond,300.0,4.0,4.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,360000000.0,diamond,240.0,4.0,4.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Chevron for sale","Lekki, Chevron",Chevron,Lekki,320000000.0,diamond,300.0,4.0,4.0,Unfurnished
"3bdrm Duplex in Inside An Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,90000000.0,diamond,250.0,3.0,3.0,Unfurnished
"3bdrm Duplex in In A Secure Location, Oko-Oba for sale","Agege, Oko-Oba",Oko-Oba,Agege,140000000.0,diamond,300.0,3.0,3.0,Unfurnished
"5bdrm Duplex in This Estate Is, Gaduwa for sale","Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),370000000.0,diamond,500.0,5.0,5.0,Unfurnished
"Furnished 4bdrm Duplex in Inside An Estate, Igando / Ikotun/Igando","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Ikotun/Igando,450000000.0,diamond,400.0,4.0,4.0,Furnished
"6bdrm Block of Flats in Umuoba, Uratta for sale","Imo State, Owerri",Owerri,Imo State,300000000.0,enterprise,550.0,6.0,6.0,Semi-Furnished
3bdrm Bungalow in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,4500000.0,vip,330.0,3.0,3.0,Unfurnished
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,200000000.0,enterprise,200.0,4.0,5.0,Semi-Furnished
"4bdrm Duplex in Abijo, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,90000000.0,diamond,500.0,4.0,4.0,Unfurnished
2bdrm Bungalow in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,9000000.0,diamond,200.0,2.0,2.0,Semi-Furnished
7bdrm Bungalow in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,24000000.0,diamond,650.0,7.0,7.0,Semi-Furnished
6bdrm Duplex in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),3000000000.0,diamond,600.0,6.0,6.0,Semi-Furnished
4bdrm Duplex in Golf Annex Estate for sale,"Enugu State, Enugu",Enugu,Enugu State,130000000.0,vip,400.0,4.0,4.0,Semi-Furnished
5bdrm Duplex in Wuse District for sale,"Wuse, Zone 4 / Wuse",Zone 4 / Wuse,Wuse,500000000.0,False,350.0,5.0,6.0,Semi-Furnished
7bdrm Duplex in Guzape District for sale,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),800000000.0,False,1000.0,7.0,7.0,Unfurnished
4bdrm Duplex in Gbagada for sale,"Lagos State, Gbagada",Gbagada,Lagos State,340000000.0,enterprise,500.0,4.0,4.0,Semi-Furnished
"5bdrm Duplex in Off Agbe Road, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,Lagos State,150000000.0,diamond,649.0,5.0,5.0,Unfurnished
"2bdrm Apartment in In A Secure Estate, Yaba for sale","Lagos State, Yaba",Yaba,Lagos State,140000000.0,diamond,140.0,2.0,2.0,Unfurnished
"1bdrm Block of Flats in Good And Secured, Bariga / Shomolu for sale","Shomolu, Bariga / Shomolu",Bariga / Shomolu,Shomolu,220000000.0,diamond,272.0,1.0,1.0,Unfurnished
"3bdrm Block of Flats in In A Secure Location, Ijegun for sale","Ikotun/Igando, Ijegun",Ijegun,Ikotun/Igando,160000000.0,diamond,650.0,3.0,3.0,Unfurnished
"5bdrm Duplex in In Q Secure Estate, Berger for sale","Ojodu, Berger",Berger,Ojodu,390000000.0,diamond,350.0,5.0,5.0,Unfurnished
3bdrm Block of Flats in Egbeda Lagos for sale,"Alimosho, Egbeda",Egbeda,Alimosho,110000000.0,diamond,640.0,3.0,3.0,Unfurnished
"5bdrm Duplex in Detached, GRA Phase 2 Shangisha for sale","Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,550000000.0,diamond,350.0,5.0,5.0,Unfurnished
"4bdrm Duplex in In A Secure Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,550000000.0,diamond,250.0,4.0,4.0,Unfurnished
"2bdrm Apartment in In A Secure Estate, Igbo-efon for sale","Lekki, Igbo-efon",Igbo-efon,Lekki,90000000.0,diamond,170.0,2.0,2.0,Unfurnished
"2bdrm Block of Flats in Good Location, Ipaja for sale","Lagos State, Ipaja",Ipaja,Lagos State,90000000.0,diamond,648.0,2.0,2.0,Unfurnished
"4bdrm Duplex in Inside Estate In, Ojodu for sale","Lagos State, Ojodu",Ojodu,Lagos State,170000000.0,diamond,200.0,4.0,4.0,Unfurnished
2bdrm Apartment in Abraham Adesanya for sale,"Surulere, Abraham Adesanya",Abraham Adesanya,Surulere,85000000.0,diamond,150.0,2.0,2.0,Semi-Furnished
3bdrm Apartment in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,260000000.0,basic,300.0,3.0,3.0,Semi-Furnished
Furnished 4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,165000000.0,vip,500.0,4.0,4.0,Furnished
Furnished 20bdrm Mansion in Jabi for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),8500000000.0,vip,5000.0,20.0,20.0,Furnished
Furnished 20bdrm Maisonette in Jabi Hotel for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),6500000000.0,False,2000.0,20.0,20.0,Furnished
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,280000000.0,vip,550.0,5.0,5.0,Semi-Furnished
3bdrm Bungalow in Satellite Town Close for sale,"Amuwo-Odofin, Satellite Town",Satellite Town,Amuwo-Odofin,85000000.0,vip,500.0,3.0,3.0,Semi-Furnished
"4bdrm Duplex in Ashipa Area, Ayobo for sale","Ipaja, Ayobo",Ayobo,Ipaja,100000000.0,diamond,648.0,4.0,4.0,Unfurnished
"9bdrm Duplex in Greenland Estate, Iseri Olofin for sale","Alimosho, Iseri Olofin",Iseri Olofin,Alimosho,190000000.0,diamond,1250.0,9.0,9.0,Unfurnished
"1bdrm Block of Flats in Igbopa, Ijede / Ikorodu for sale","Ikorodu, Ijede / Ikorodu",Ijede / Ikorodu,Ikorodu,45000000.0,diamond,650.0,1.0,1.0,Unfurnished
Furnished 3bdrm Duplex in Ikeja Lagos for sale,"Lagos State, Ikeja",Ikeja,Lagos State,370000000.0,diamond,600.0,3.0,3.0,Furnished
Furnished 5bdrm Duplex in Lekki Phase 1 Lekki for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,1200000000.0,diamond,600.0,5.0,5.0,Furnished
5bdrm Duplex in Vgc Extension for sale,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,330000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
"7bdrm Duplex in App Disrict, Apo Resettlement for sale","Apo District, Apo Resettlement",Apo Resettlement,Apo District,420000000.0,False,759.0,7.0,10.0,Unfurnished
"3bdrm Duplex in In An Estate, Ikota for sale","Lekki, Ikota",Ikota,Lekki,150000000.0,diamond,250.0,3.0,3.0,Unfurnished
2bdrm Block of Flats in Lasu Isheri Road for sale,"Egbe/Idimu, Isheri / Egbe Idimu",Isheri / Egbe Idimu,Egbe/Idimu,80000000.0,diamond,649.0,2.0,2.0,Unfurnished
2bdrm Block of Flats in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,37000000.0,diamond,420.0,2.0,2.0,Unfurnished
"4bdrm Duplex in In An Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,520000000.0,diamond,400.0,4.0,4.0,Unfurnished
"4bdrm Duplex in In An Estate, Ikeja for sale","Lagos State, Ikeja",Ikeja,Lagos State,350000000.0,diamond,300.0,4.0,4.0,Unfurnished
"5bdrm Duplex in In An Estate In, Osapa london for sale","Lekki, Osapa london",Osapa london,Lekki,800000000.0,diamond,450.0,5.0,5.0,Unfurnished
"2bdrm Bungalow in In A Serene Location, Alagbado for sale","Ifako-Ijaiye, Alagbado",Alagbado,Ifako-Ijaiye,50000000.0,diamond,648.0,2.0,2.0,Unfurnished
"Furnished 2bdrm Block of Flats in Bugatti Estate, Lekki Phase 1","Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,230000000.0,diamond,1800.0,2.0,2.0,Furnished
20bdrm Block of Flats in Iyana Ipaja Lagos for sale,"Ipaja, Iyana Ipaja",Iyana Ipaja,Ipaja,50000000.0,diamond,650.0,20.0,20.0,Semi-Furnished
4bdrm Duplex in Abraham Adesanya for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,170000000.0,diamond,600.0,4.0,4.0,Semi-Furnished
6bdrm Duplex in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,750000000.0,diamond,600.0,6.0,6.0,Semi-Furnished
"2bdrm Bungalow in Prototype Estate, Satellite Town for sale","Amuwo-Odofin, Satellite Town",Satellite Town,Amuwo-Odofin,38000000.0,vip,500.0,2.0,2.0,Unfurnished
3bdrm Block of Flats in Mercyland Estate for sale,"Ipaja, Iyana Ipaja",Iyana Ipaja,Ipaja,100000000.0,diamond,650.0,3.0,3.0,Unfurnished
"3bdrm Bungalow in Ibeju Lagos, Elerangbe for sale","Ibeju, Elerangbe",Elerangbe,Ibeju,75000000.0,diamond,270.0,3.0,3.0,Unfurnished
"2bdrm Apartment in Ambiance Height, Ikate for sale","Lekki, Ikate",Ikate,Lekki,160000000.0,diamond,170.0,2.0,2.0,Unfurnished
2bdrm Bungalow in Orelope Egbeda for sale,"Oyo State, Orelope",Orelope,Oyo State,100000000.0,diamond,649.0,2.0,2.0,Unfurnished
5bdrm Duplex in Ojodu Berger for sale,"Ojodu, Berger",Berger,Ojodu,350000000.0,diamond,350.0,5.0,5.0,Unfurnished
"4bdrm Duplex in Inside Estate, Obanikoro for sale","Shomolu, Obanikoro",Obanikoro,Shomolu,300000000.0,diamond,250.0,4.0,4.0,Unfurnished
"2bdrm Apartment in Orchid Road, Ikota for sale","Lekki, Ikota",Ikota,Lekki,130000000.0,diamond,150.0,2.0,2.0,Unfurnished
5bdrm Duplex in Abiola Estate Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,170000000.0,diamond,300.0,5.0,5.0,Unfurnished
"2bdrm Apartment in In An Estate, Allen Avenue for sale","Ikeja, Allen Avenue",Allen Avenue,Ikeja,160000000.0,diamond,200.0,2.0,2.0,Unfurnished
2bdrm Apartment in Ogunlana for sale,"Surulere, Ogunlana",Ogunlana,Surulere,90000000.0,diamond,180.0,2.0,2.0,Unfurnished
"3bdrm Apartment in In An Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,200000000.0,diamond,200.0,3.0,3.0,Unfurnished
2bdrm Apartment in G Close Festac for sale,"Amuwo-Odofin, Festac",Festac,Amuwo-Odofin,52000000.0,diamond,250.0,2.0,1.0,Semi-Furnished
3bdrm Apartment in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,145000000.0,enterprise,280.0,3.0,3.0,Semi-Furnished
